"STATION","DATE","ADPT","ASLP","ASTP","AWBT","AWND","RHAV","SNWD","TAVG","WDF2","WT02","WT05","WT18"
"USW00003870","2024-01-19","22","29.96","28.89","33","9.17","   54","0.0","42","  270",,,
"USW00003870","2024-01-20","4","30.32","29.21","18","7.61","   44","0.0","26","  360",,,
"USW00003870","2024-01-21","5","30.57","29.47","20","2.01","   41","0.0","24","  360",,,
"USW00003870","2024-01-22","12","30.59","29.52","27","2.01","   45","0.0","32","  230",,,
"USW00003870","2024-01-23","31","30.49","29.43","38","4.25","   65","0.0","40","   30",,,
"USW00003870","2024-01-24","48","30.34","29.31","49","5.82","   92","0.0","48","   20","    1",,
"USW00003870","2024-01-25","59","30.15","29.13","60","5.82","   93","0.0","58","  150","    1",,
"USW00003870","2024-01-26","58","30.08","29.05","60","7.16","   81","0.0","65","  200",,,
"USW00003870","2024-01-27","52","30.02","29.03","53","5.82","   91","0.0","56","   40","    1",,
"USW00003870","2024-01-28","37","29.80","28.77","45","11.41","   60","0.0","53","  260",,,
"USW00003870","2024-01-29","28","30.03","28.97","39","7.83","   48","0.0","48","  360",,,
"USW00003870","2024-01-30","29","30.07","29.03","37","2.68","   61","0.0","41","  180",,,
"USW00003870","2024-01-31","32","30.03","28.97","40","5.82","   62","0.0","47","   20",,,
"USW00003870","2024-02-01","30","30.09","29.05","38","3.80","   61","0.0","43","  200",,,
"USW00003870","2024-02-02","34","29.91","28.89","45","4.70","   46","0.0","53","   80",,,
"USW00003870","2024-02-03","29","30.02","28.98","38","5.59","   57","0.0","48","   50",,,
"USW00003870","2024-02-04","26","29.90","28.87","36","9.40","   54","0.0","41","   60",,,
"USW00003870","2024-02-05","25","29.81","28.78","39","11.41","   41","0.0","49","   20",,,
"USW00003870","2024-02-06","24","30.02","28.95","36","8.05","   46","0.0","45","   40",,,
"USW00003870","2024-02-07","22","30.27","29.20","34","4.03","   50","0.0","41","   90",,,
"USW00003870","2024-02-08","25","30.29","29.24","36","3.58","   54","0.0","41","  200",,,
"USW00003870","2024-02-09","36","30.16","29.13","44","7.38","   55","0.0","50","  220",,,
"USW00003870","2024-02-10","49","30.02","29.00","54","10.96","   69","0.0","58","  220",,,
"USW00003870","2024-02-11","56","29.86","28.84","58","7.38","   84","0.0","60","  220",,,
"USW00003870","2024-02-12","54","29.72","28.74","55","10.74","   90","0.0","58","  170",,,
"USW00003870","2024-02-13","28","29.84","28.75","41","10.07","   45","0.0","52","  240",,,
"USW00003870","2024-02-14","27","30.18","29.13","41","4.25","   41","0.0","51","  200",,,
"USW00003870","2024-02-15","31","30.12","29.10","42","9.40","   48","0.0","50","  210",,,
"USW00003870","2024-02-16","38","29.94","28.95","47","6.93","   56","0.0","54","  240",,,
"USW00003870","2024-02-17","25","29.90","28.85","37","9.40","   44","0.0","50","  240",,,
"USW00003870","2024-02-18","18","30.06","29.01","31","3.58","   46","0.0","38","  250",,,
"USW00003870","2024-02-19","16","30.13","29.07","33","4.25","   37","0.0","42","   70",,,
"USW00003870","2024-02-20","22","30.27","29.21","35","2.24","   47","0.0","43","  120",,,
"USW00003870","2024-02-21","26","30.28","29.24","37","4.92","   49","0.0","44","  190",,,
"USW00003870","2024-02-22","32","29.94","28.97","44","9.84","   44","0.0","51","  220",,,
"USW00003870","2024-02-23","40","29.61","28.60","48","6.71","   60","0.0","57","   10",,,
"USW00003870","2024-02-24","26","29.83","28.77","39","10.51","   43","0.0","51","  280",,,
"USW00003870","2024-02-25","24","30.14","29.08","35","4.92","   49","0.0","42","  200",,,
"USW00003870","2024-02-26","30","30.08","29.05","43","8.95","   43","0.0","51","  210",,,
"USW00003870","2024-02-27","48","29.96","28.95","52","10.51","   73","0.0","56","  190",,,
"USW00003870","2024-02-28","45","29.93","28.88","53","14.99","   61","0.0","64","  210",,,
"USW00003870","2024-02-29","18","30.39","29.32","35","5.82","   36","0.0","45","   10",,,
"USW00003870","2024-03-01","34","30.38","29.34","38","8.72","   81","0.0","41","   50",,,
"USW00003870","2024-03-02","47","30.15","29.11","51","5.82","   79","0.0","50","   30",,,
"USW00003870","2024-03-03","49","30.16","29.13","52","2.91","   82","0.0","56","  250",,,
"USW00003870","2024-03-04","47","30.16","29.13","52","2.91","   71","0.0","54","   60","    1",,
"USW00003870","2024-03-05","49","30.05","29.04","54","2.68","   69","0.0","60","  140",,,
"USW00003870","2024-03-06","52","29.82","28.82","53","5.59","   90","0.0","57","   30",,,
"USW00003870","2024-03-07","49","29.94","28.89","54","3.80","   65","0.0","60","  100","    1",,
"USW00003870","2024-03-08","50","30.08","29.05","53","5.82","   79","0.0","58","  100",,,
"USW00003870","2024-03-09","50","29.77","28.78","52","8.05","   84","0.0","55","  110",,,
"USW00003870","2024-03-10","24","29.90","28.83","42","6.71","   36","0.0","54","  360",,,
"USW00003870","2024-03-11","15","30.16","29.13","40","7.16","   22","0.0","58","  310",,,
"USW00003870","2024-03-12","24","30.07","29.05","42","3.58","   36","0.0","53","  200",,,
"USW00003870","2024-03-13","29","29.99","28.97","46","4.92","   33","0.0","60","  190",,,
"USW00003870","2024-03-14","41","30.06","29.03","52","5.82","   47","0.0","62","  210",,,
"USW00003870","2024-03-15","53","29.93","28.93","57","5.59","   73","0.0","63","  240",,,
"USW00003870","2024-03-16","49","29.85","28.84","56","4.47","   60","0.0","64","  200",,,
"USW00003870","2024-03-17","43","29.75","28.74","51","8.28","   54","0.0","61","  230",,,
"USW00003870","2024-03-18","20","29.86","28.81","38","9.17","   30","0.0","55","  230",,,
"USW00003870","2024-03-19","15","30.01","28.98","35","10.07","   30","0.0","44","  210",,,
"USW00003870","2024-03-20","25","29.92","28.88","44","6.26","   29","0.0","56","  240",,,
"USW00003870","2024-03-21","32","30.07","29.03","47","4.47","   38","0.0","60","  170",,,
"USW00003870","2024-03-22","46","30.03","29.04","50","7.61","   76","0.0","56","   40",,,
"USW00003870","2024-03-23","43","29.79","28.75","50","7.61","   64","0.0","57","   20",,,
"USW00003870","2024-03-24","24","30.12","29.09","38","8.05","   43","0.0","47","   50",,,
"USW00003870","2024-03-25","28","30.22","29.18","41","7.61","   45","0.0","48","   70",,,
"USW00003870","2024-03-26","41","30.02","29.00","46","9.40","   71","0.0","53","   20",,,
"USW00003870","2024-03-27","49","29.94","28.92","52","7.61","   78","0.0","54","   80",,,
"USW00003870","2024-03-28","30","29.99","28.95","45","8.05","   39","0.0","58","   10",,,
"USW00003870","2024-03-29","26","30.09","29.07","43","4.25","   34","0.0","57","  220",,,
"USW00003870","2024-03-30","34","29.99","28.97","49","10.51","   36","0.0","61","  220",,,
"USW00003870","2024-03-31","46","29.95","28.94","56","8.72","   47","0.0","68","  210",,,
"USW00003870","2024-04-01","56","29.91","28.90","62","10.51","   60","0.0","70","  230",,,
"USW00003870","2024-04-02","58","29.74","28.75","63","14.32","   61","0.0","72","  220",,,
"USW00003870","2024-04-03","43","29.45","28.46","53","14.09","   52","0.0","68","  250",,,
"USW00003870","2024-04-04","27","29.67","28.63","40","10.51","   43","0.0","50","  270",,,
"USW00003870","2024-04-05","29","29.92","28.87","41","4.92","   46","0.0","51","   20",,,
"USW00003870","2024-04-06","27","30.05","29.02","41","4.70","   40","0.0","50","  280",,,
"USW00003870","2024-04-07","33","30.12","29.08","44","3.36","   49","0.0","53","  190",,,
"USW00003870","2024-04-08","45","30.15","29.13","53","6.93","   55","0.0","60","  200",,,
"USW00003870","2024-04-09","54","30.14","29.13","56","5.82","   84","0.0","60","  220",,,
"USW00003870","2024-04-10","58","30.00","29.00","60","3.58","   83","0.0","61","  130",,,
"USW00003870","2024-04-11","58","29.57","28.60","62","11.41","   76","0.0","67","  200",,,
"USW00003870","2024-04-12","36","29.85","28.79","48","14.32","   45","0.0","60","  270",,,
"USW00003870","2024-04-13","31","30.09","29.06","47","5.37","   36","0.0","60","  210",,,
"USW00003870","2024-04-14","41","30.05","29.03","53","6.49","   41","0.0","65","  210",,,
"USW00003870","2024-04-15","49","29.98","28.97","59","9.17","   44","0.0","72","  250",,,
"USW00003870","2024-04-16","55","30.07","29.05","62","4.47","   56","0.0","74","  210",,,
"USW00003870","2024-04-17","54","30.07","29.06","61","8.95","   58","0.0","70","  230",,,
"USW00003870","2024-04-18","51","30.02","29.02","60","4.03","   48","0.0","72","  190",,,
"USW00003870","2024-04-19","57","29.95","28.95","63","4.92","   61","0.0","73","  230",,,
"USW00003870","2024-04-20","55","29.95","28.95","62","5.14","   58","0.0","73","  240",,,
"USW00003870","2024-04-21","46","29.98","28.95","50","5.14","   79","0.0","58","   10",,,
"USW00003870","2024-04-22","35","30.12","29.07","45","4.03","   53","0.0","53","   60",,,
"USW00003870","2024-04-23","38","30.14","29.11","48","8.50","   52","0.0","56","  210",,,
"USW00003870","2024-04-24","44","30.04","29.02","53","6.71","   52","0.0","63","  200",,,
"USW00003870","2024-04-25","43","30.12","29.10","53","4.03","   51","0.0","62","  190",,,
"USW00003870","2024-04-26","51","30.26","29.21","54","6.93","   82","0.0","58","   50",,,
"USW00003870","2024-04-27","54","30.34","29.31","59","3.13","   68","0.0","63","  170",,,
"USW00003870","2024-04-28","55","30.25","29.23","60","5.37","   68","0.0","67","  210",,,
"USW00003870","2024-04-29","52","30.11","29.11","58","7.38","   62","0.0","67","  210",,,
"USW00003870","2024-04-30","56","29.99","28.98","60","7.61","   69","0.0","67","  230",,,
"USW00003870","2024-05-01","53","29.97","28.96","60","3.58","   61","0.0","69","  360",,,
"USW00003870","2024-05-02","54","29.99","28.98","61","2.24","   57","0.0","71","  190",,,
"USW00003870","2024-05-03","61","30.00","29.00","64","2.91","   72","0.0","71","  270",,,
"USW00003870","2024-05-04","63","30.03","29.01","65","3.80","   85","0.0","69","  280",,,
"USW00003870","2024-05-05","63","30.04","29.03","66","3.36","   77","0.0","70","  180",,,
"USW00003870","2024-05-06","63","29.98","28.98","65","4.92","   81","0.0","70","  270",,,
"USW00003870","2024-05-07","64","29.85","28.85","67","7.38","   72","0.0","71","  230","    1",,
"USW00003870","2024-05-08","65","29.81","28.80","68","6.26","   76","0.0","74","  230",,,
"USW00003870","2024-05-09","62","29.77","28.76","64","9.17","   84","0.0","67","  230",,,
"USW00003870","2024-05-10","56","29.71","28.71","62","8.05","   62","0.0","72","  360",,,
"USW00003870","2024-05-11","45","29.86","28.84","54","4.47","   53","0.0","63","  210",,,
"USW00003870","2024-05-12","46","29.94","28.91","55","2.91","   52","0.0","66","  210",,,
"USW00003870","2024-05-13","53","30.01","28.98","57","3.36","   73","0.0","63","  220",,,
"USW00003870","2024-05-14","61","29.82","28.83","62","4.70","   89","0.0","64","   40",,,
"USW00003870","2024-05-15","62","29.70","28.69","64","3.58","   80","0.0","69","  230","    1",,
"USW00003870","2024-05-16","57","29.80","28.79","63","4.47","   62","0.0","70","  300",,,
"USW00003870","2024-05-17","62","29.86","28.86","64","4.47","   81","0.0","69","  170",,,
"USW00003870","2024-05-18","65","29.86","28.84","67","7.61","   79","0.0","71","  210",,,
"USW00003870","2024-05-19","61","29.94","28.93","63","7.38","   79","0.0","69","   60",,,
"USW00003870","2024-05-20","59","30.00","28.99","64","3.58","   67","0.0","69","  110",,,
"USW00003870","2024-05-21","60","30.00","29.00","65","3.36","   64","0.0","74","  160",,,
"USW00003870","2024-05-22","61","30.00","29.00","66","5.14","   62","0.0","75","  210",,,
"USW00003870","2024-05-23","64","29.96","28.96","68","5.14","   69","0.0","76","  210",,,
"USW00003870","2024-05-24","64","29.89","28.89","68","4.92","   70","0.0","75","  190",,,
"USW00003870","2024-05-25","64","29.88","28.89","68","2.46","   75","0.0","74","  260",,,
"USW00003870","2024-05-26","65","29.87","28.87","68","3.58","   72","0.0","76","  180",,"    1",
"USW00003870","2024-05-27","66","29.85","28.85","68","9.40","   76","0.0","73","  240",,,
"USW00003870","2024-05-28","59","29.93","28.93","65","3.80","   59","0.0","76","  280",,,
"USW00003870","2024-05-29","51","30.01","29.00","60","3.13","   50","0.0","73","  280",,,
"USW00003870","2024-05-30","49","30.09","29.08","58","3.80","   52","0.0","70","   80",,,
"USW00003870","2024-05-31","50","30.21","29.19","57","4.70","   60","0.0","66","   90",,,
"USW00003870","2024-06-01","49","30.20","29.18","57","3.58","   60","0.0","65","  110",,,
"USW00003870","2024-06-02","63","30.08","29.07","66","5.14","   80","0.0","69","  190",,,
"USW00003870","2024-06-03","66","29.97","28.97","69","5.59","   76","0.0","73","  160",,,
"USW00003870","2024-06-04","67","29.93","28.93","69","3.80","   83","0.0","74","  280",,,
"USW00003870","2024-06-05","68","29.88","28.88","70","6.71","   81","0.0","73","  220",,,
"USW00003870","2024-06-06","68","29.75","28.77","71","9.62","   76","0.0","77","  220",,,
"USW00003870","2024-06-07","58","29.79","28.78","65","3.36","   55","0.0","77","  240",,,
"USW00003870","2024-06-08","54","29.92","28.92","62","3.58","   52","0.0","74","  220",,,
"USW00003870","2024-06-09","63","29.80","28.80","68","5.14","   64","0.0","76","   10",,,
"USW00003870","2024-06-10","58","29.80","28.79","64","4.70","   61","0.0","74","   10",,,
"USW00003870","2024-06-11","56","29.89","28.87","63","4.92","   57","0.0","73","   30",,,
"USW00003870","2024-06-12","62","29.98","28.97","66","4.03","   66","0.0","74","  170",,,
"USW00003870","2024-06-13","63","29.98","28.98","68","2.46","   65","0.0","76","  110",,,
"USW00003870","2024-06-14","64","29.93","28.94","69","2.01","   60","0.0","79","  150",,,
"USW00003870","2024-06-15","66","29.97","28.95","72","5.14","   58","0.0","82","   50",,,
"USW00003870","2024-06-16","67","30.09","29.07","72","5.59","   66","0.0","81","   30",,,
"USW00003870","2024-06-17","69","30.14","29.13","73","4.92","   68","0.0","81","  130",,,
"USW00003870","2024-06-18","65","30.18","29.18","69","5.82","   65","0.0","79","   70",,,
"USW00003870","2024-06-19","61","30.27","29.24","66","6.49","   63","0.0","76","   60",,,
"USW00003870","2024-06-20","62","30.28","29.26","68","3.80","   61","0.0","77","   90",,,
"USW00003870","2024-06-21","62","30.20","29.20","68","4.03","   60","0.0","78","  100",,,
"USW00003870","2024-06-22","65","30.07","29.07","71","4.47","   61","0.0","80","  120",,,
"USW00003870","2024-06-23","66","29.89","28.92","72","8.28","   56","0.0","84","  270",,,
"USW00003870","2024-06-24","60","29.84","28.84","69","6.26","   48","0.0","85","  360",,,
"USW00003870","2024-06-25","58","29.94","28.95","67","5.37","   46","0.0","81","   20",,,
"USW00003870","2024-06-26","62","29.83","28.86","69","4.25","   50","0.0","83","  200",,,
"USW00003870","2024-06-27","65","29.83","28.82","70","6.49","   64","0.0","80","   10",,,
"USW00003870","2024-06-28","69","29.97","28.96","72","5.59","   70","0.0","79","  170",,,
"USW00003870","2024-06-29","72","30.08","29.08","75","3.80","   76","0.0","81","  210",,,
"USW00003870","2024-06-30","72","30.03","29.03","75","4.03","   74","0.0","83","  110",,,
"USW00003870","2024-07-01","67","30.00","28.99","71","6.93","   66","0.0","79","   70",,,
"USW00003870","2024-07-02","57","30.16","29.15","64","6.71","   54","0.0","77","   40",,,
"USW00003870","2024-07-03","64","30.12","29.13","69","3.80","   62","0.0","78","  230",,,
"USW00003870","2024-07-04","68","29.98","29.00","73","7.38","   57","0.0","84","  230",,,
"USW00003870","2024-07-05","71","29.87","28.88","75","7.38","   66","0.0","87","  250",,,
"USW00003870","2024-07-06","69","29.92","28.93","73","5.14","   66","0.0","82","  180",,,
"USW00003870","2024-07-07","71","29.99","28.99","73","4.92","   78","0.0","80","  350",,,
"USW00003870","2024-07-08","71","30.02","29.03","74","3.13","   74","0.0","78","  170",,,
"USW00003870","2024-07-09","72","29.94","28.95","76","4.92","   65","0.0","85","  230",,,
"USW00003870","2024-07-10","67","29.87","28.87","73","8.50","   60","0.0","84","  220",,,
"USW00003870","2024-07-11","60","29.98","28.97","67","4.92","   53","0.0","80","   20",,,
"USW00003870","2024-07-12","65","30.06","29.04","71","5.59","   61","0.0","80","   90",,,
"USW00003870","2024-07-13","69","30.15","29.14","73","2.68","   67","0.0","82","  220",,,
"USW00003870","2024-07-14","68","30.07","29.08","73","3.13","   59","0.0","84","  170",,,
"USW00003870","2024-07-15","68","29.98","29.00","73","3.80","   58","0.0","85","  220",,,
"USW00003870","2024-07-16","68","29.95","28.95","73","6.71","   61","0.0","85","  310",,,
"USW00003870","2024-07-17","70","29.95","28.95","73","6.49","   72","0.0","80","  240",,,
"USW00003870","2024-07-18","69","29.96","28.95","72","5.37","   73","0.0","80","  290",,,
"USW00003870","2024-07-19","70","30.05","29.04","72","3.36","   87","0.0","75","   60",,,
"USW00003870","2024-07-20","69","30.07","29.07","72","5.82","   78","0.0","77","  220",,,
"USW00003870","2024-07-21","71","30.04","29.03","73","5.37","   80","0.0","78","  200",,,
"USW00003870","2024-07-22","70","30.02","29.02","73","6.26","   76","0.0","78","  200",,,
"USW00003870","2024-07-23","70","30.07","29.07","73","6.71","   75","0.0","80","  210",,,
"USW00003870","2024-07-24","70","30.15","29.13","73","7.38","   75","0.0","78","  220",,,
"USW00003870","2024-07-25","72","30.13","29.13","73","2.01","   87","0.0","77","  200",,,
"USW00003870","2024-07-26","70","30.05","29.05","73","4.70","   79","0.0","78","  110",,,
"USW00003870","2024-07-27","68","30.09","29.08","71","5.59","   77","0.0","76","   50",,,
"USW00003870","2024-07-28","69","30.13","29.12","72","4.25","   79","0.0","77","  210",,,
"USW00003870","2024-07-29","70","30.03","29.03","72","6.26","   79","0.0","78","  250",,,
"USW00003870","2024-07-30","71","29.98","28.97","74","5.37","   78","0.0","79","   20",,,
"USW00003870","2024-07-31","68","30.02","29.02","72","2.91","   68","0.0","79","  360",,,
"USW00003870","2024-08-01","71","30.04","29.05","74","4.25","   75","0.0","82","  300",,,
"USW00003870","2024-08-02","71","29.94","28.95","75","8.28","   69","0.0","81","  220",,,
"USW00003870","2024-08-03","70","29.89","28.89","73","9.62","   69","0.0","83","  160",,,
"USW00003870","2024-08-04","70","30.00","29.00","73","3.58","   73","0.0","79","  160",,,
"USW00003870","2024-08-05","71","30.03","29.03","74","4.92","   79","0.0","80","   40",,,
"USW00003870","2024-08-06","70","29.89","28.90","72","10.96","   78","0.0","78","   20",,,
"USW00003870","2024-08-07","70","29.74","28.77","73","12.53","   69","0.0","80","   60",,,
"USW00003870","2024-08-08","68","29.66","28.66","71","8.50","   79","0.0","76","   10",,,
